,date,close,,,,,,,,,,
,"Dec 7, 2011",389.09,,,,,,,,,,
,"Dec 6, 2011",390.95,,,,,,,,,,
,"Dec 5, 2011",393.01,,,,,,,,,,
,"Dec 2, 2011",389.70,,,,,,,,,,
,"Dec 1, 2011",387.93,,,,,,,,,,
,"Nov 30, 2011",382.20,,,,,,,,,,
,"Nov 29, 2011",373.20,,,,,,,,,,
,"Nov 28, 2011",376.12,,,,,,,,,,
,"Nov 25, 2011",363.57,,,,,,,,,,
,"Nov 23, 2011",366.99,,,,,,,,,,
,"Nov 22, 2011",376.51,,,,,,,,,,
,"Nov 21, 2011",369.01,,,,,,,,,,
,"Nov 18, 2011",374.94,,,,,,,,,,
,"Nov 17, 2011",377.41,,,,,,,,,,
,"Nov 16, 2011",384.77,,,,,,,,,,
,"Nov 15, 2011",388.83,,,,,,,,,,
,"Nov 14, 2011",379.26,,,,,,,,,,
,"Nov 11, 2011",384.62,,,,,,,,,,
,"Nov 10, 2011",385.22,,,,,,,,,,
,"Nov 9, 2011",395.28,,,,,,,,,,
,"Nov 8, 2011",406.23,,,,,,,,,,
,"Nov 7, 2011",399.73,,,,,,,,,,
,"Nov 4, 2011",400.24,,,,,,,,,,
,"Nov 3, 2011",403.07,,,,,,,,,,
,"Nov 2, 2011",397.41,,,,,,,,,,
,"Nov 1, 2011",396.51,,,,,,,,,,
,"Oct 31, 2011",404.78,,,,,,,,,,
,"Oct 28, 2011",404.95,,,,,,,,,,
,"Oct 27, 2011",404.69,,,,,,,,,,
,"Oct 26, 2011",400.60,,,,,,,,,,
,"Oct 25, 2011",397.77,,,,,,,,,,
,"Oct 24, 2011",405.77,,,,,,,,,,
,"Oct 21, 2011",392.87,,,,,,,,,,
,"Oct 20, 2011",395.31,,,,,,,,,,
,"Oct 19, 2011",398.62,,,,,,,,,,
,"Oct 18, 2011",422.24,,,,,,,,,,
,"Oct 17, 2011",419.99,,,,,,,,,,
,"Oct 14, 2011",422.00,,,,,,,,,,
,"Oct 13, 2011",408.43,,,,,,,,,,
,"Oct 12, 2011",402.19,,,,,,,,,,
,"Oct 11, 2011",400.29,,,,,,,,,,
,"Oct 10, 2011",388.81,,,,,,,,,,
,"Oct 7, 2011",369.80,,,,,,,,,,
,"Oct 6, 2011",377.37,,,,,,,,,,
,"Oct 5, 2011",378.25,,,,,,,,,,
,"Oct 4, 2011",372.50,,,,,,,,,,
,"Oct 3, 2011",374.60,,,,,,,,,,
,"Sep 30, 2011",381.32,,,,,,,,,,
,"Sep 29, 2011",390.57,,,,,,,,,,
,"Sep 28, 2011",397.01,,,,,,,,,,
,"Sep 27, 2011",399.26,,,,,,,,,,
,"Sep 26, 2011",403.17,,,,,,,,,,
,"Sep 23, 2011",404.30,,,,,,,,,,
,"Sep 22, 2011",401.82,,,,,,,,,,
,"Sep 21, 2011",412.14,,,,,,,,,,
,"Sep 20, 2011",413.45,,,,,,,,,,
,"Sep 19, 2011",411.63,,,,,,,,,,
,"Sep 16, 2011",400.50,,,,,,,,,,
,"Sep 15, 2011",392.96,,,,,,,,,,
,"Sep 14, 2011",389.30,,,,,,,,,,
,"Sep 13, 2011",384.62,,,,,,,,,,
,"Sep 12, 2011",379.94,,,,,,,,,,
,"Sep 9, 2011",377.48,,,,,,,,,,
,"Sep 8, 2011",384.14,,,,,,,,,,
,"Sep 7, 2011",383.93,,,,,,,,,,
,"Sep 6, 2011",379.74,,,,,,,,,,
,"Sep 2, 2011",374.05,,,,,,,,,,
,"Sep 1, 2011",381.03,,,,,,,,,,
,"Aug 31, 2011",384.83,,,,,,,,,,
,"Aug 30, 2011",389.99,,,,,,,,,,
,"Aug 29, 2011",389.97,,,,,,,,,,
,"Aug 26, 2011",383.58,,,,,,,,,,
,"Aug 25, 2011",373.72,,,,,,,,,,
,"Aug 24, 2011",376.18,,,,,,,,,,
,"Aug 23, 2011",373.60,,,,,,,,,,
,"Aug 22, 2011",356.44,,,,,,,,,,
,"Aug 19, 2011",356.03,,,,,,,,,,
,"Aug 18, 2011",366.05,,,,,,,,,,
,"Aug 17, 2011",380.44,,,,,,,,,,
,"Aug 16, 2011",380.48,,,,,,,,,,
,"Aug 15, 2011",383.41,,,,,,,,,,
,"Aug 12, 2011",376.99,,,,,,,,,,
,"Aug 11, 2011",373.70,,,,,,,,,,
,"Aug 10, 2011",363.69,,,,,,,,,,
,"Aug 9, 2011",374.01,,,,,,,,,,
,"Aug 8, 2011",353.21,,,,,,,,,,
,"Aug 5, 2011",373.62,,,,,,,,,,
,"Aug 4, 2011",377.37,,,,,,,,,,
,"Aug 3, 2011",392.57,,,,,,,,,,
,"Aug 2, 2011",388.91,,,,,,,,,,
,"Aug 1, 2011",396.75,,,,,,,,,,
,"Jul 29, 2011",390.48,,,,,,,,,,
,"Jul 28, 2011",391.82,,,,,,,,,,
,"Jul 27, 2011",392.59,,,,,,,,,,
,"Jul 26, 2011",403.41,,,,,,,,,,
,"Jul 25, 2011",398.50,,,,,,,,,,
,"Jul 22, 2011",393.30,,,,,,,,,,
,"Jul 21, 2011",387.29,,,,,,,,,,
,"Jul 20, 2011",386.90,,,,,,,,,,
,"Jul 19, 2011",376.85,,,,,,,,,,
,"Jul 18, 2011",373.80,,,,,,,,,,
,"Jul 15, 2011",364.92,,,,,,,,,,
,"Jul 14, 2011",357.77,,,,,,,,,,
,"Jul 13, 2011",358.02,,,,,,,,,,
,"Jul 12, 2011",353.75,,,,,,,,,,
,"Jul 11, 2011",354.00,,,,,,,,,,
,"Jul 8, 2011",359.71,,,,,,,,,,
,"Jul 7, 2011",357.20,,,,,,,,,,
,"Jul 6, 2011",351.76,,,,,,,,,,
,"Jul 5, 2011",349.43,,,,,,,,,,
,"Jul 1, 2011",343.26,,,,,,,,,,
,"Jun 30, 2011",335.67,,,,,,,,,,
,"Jun 29, 2011",334.04,,,,,,,,,,
,"Jun 28, 2011",335.26,,,,,,,,,,
,"Jun 27, 2011",332.04,,,,,,,,,,
,"Jun 24, 2011",326.35,,,,,,,,,,
,"Jun 23, 2011",331.23,,,,,,,,,,
,"Jun 22, 2011",322.61,,,,,,,,,,
,"Jun 21, 2011",325.30,,,,,,,,,,
,"Jun 20, 2011",315.32,,,,,,,,,,
,"Jun 17, 2011",320.26,,,,,,,,,,
,"Jun 16, 2011",325.16,,,,,,,,,,
,"Jun 15, 2011",326.75,,,,,,,,,,
,"Jun 14, 2011",332.44,,,,,,,,,,
,"Jun 13, 2011",326.60,,,,,,,,,,
,"Jun 10, 2011",325.90,,,,,,,,,,
,"Jun 9, 2011",331.49,,,,,,,,,,
,"Jun 8, 2011",332.24,,,,,,,,,,
,"Jun 7, 2011",332.04,,,,,,,,,,
,"Jun 6, 2011",338.04,,,,,,,,,,
,"Jun 3, 2011",343.44,,,,,,,,,,
,"Jun 2, 2011",346.10,,,,,,,,,,
,"Jun 1, 2011",345.51,,,,,,,,,,
,"May 31, 2011",347.83,,,,,,,,,,
,"May 27, 2011",337.41,,,,,,,,,,
,"May 26, 2011",335.00,,,,,,,,,,
,"May 25, 2011",336.78,,,,,,,,,,
,"May 24, 2011",332.19,,,,,,,,,,
,"May 23, 2011",334.40,,,,,,,,,,
,"May 20, 2011",335.22,,,,,,,,,,
,"May 19, 2011",340.53,,,,,,,,,,
,"May 18, 2011",339.87,,,,,,,,,,
,"May 17, 2011",336.14,,,,,,,,,,
,"May 16, 2011",333.30,,,,,,,,,,
,"May 13, 2011",340.50,,,,,,,,,,
,"May 12, 2011",346.57,,,,,,,,,,
,"May 11, 2011",347.23,,,,,,,,,,
,"May 10, 2011",349.45,,,,,,,,,,
,"May 9, 2011",347.60,,,,,,,,,,
,"May 6, 2011",346.66,,,,,,,,,,
,"May 5, 2011",346.75,,,,,,,,,,
,"May 4, 2011",349.57,,,,,,,,,,
,"May 3, 2011",348.20,,,,,,,,,,
,"May 2, 2011",346.28,,,,,,,,,,
,"Apr 29, 2011",350.13,,,,,,,,,,
,"Apr 28, 2011",346.75,,,,,,,,,,
,"Apr 27, 2011",350.15,,,,,,,,,,
,"Apr 26, 2011",350.42,,,,,,,,,,
,"Apr 25, 2011",353.01,,,,,,,,,,
,"Apr 21, 2011",350.70,,,,,,,,,,
,"Apr 20, 2011",342.41,,,,,,,,,,
,"Apr 19, 2011",337.86,,,,,,,,,,
,"Apr 18, 2011",331.85,,,,,,,,,,
,"Apr 15, 2011",327.46,,,,,,,,,,
,"Apr 14, 2011",332.42,,,,,,,,,,
,"Apr 13, 2011",336.13,,,,,,,,,,
,"Apr 12, 2011",332.40,,,,,,,,,,
,"Apr 11, 2011",330.80,,,,,,,,,,
,"Apr 8, 2011",335.06,,,,,,,,,,
,"Apr 7, 2011",338.08,,,,,,,,,,
,"Apr 6, 2011",338.04,,,,,,,,,,
,"Apr 5, 2011",338.89,,,,,,,,,,
,"Apr 4, 2011",341.19,,,,,,,,,,
,"Apr 1, 2011",344.56,,,,,,,,,,
,"Mar 31, 2011",348.51,,,,,,,,,,
,"Mar 30, 2011",348.63,,,,,,,,,,
,"Mar 29, 2011",350.96,,,,,,,,,,
,"Mar 28, 2011",350.44,,,,,,,,,,
,"Mar 25, 2011",351.54,,,,,,,,,,
,"Mar 24, 2011",344.97,,,,,,,,,,
,"Mar 23, 2011",339.19,,,,,,,,,,
,"Mar 22, 2011",341.20,,,,,,,,,,
,"Mar 21, 2011",339.30,,,,,,,,,,
,"Mar 18, 2011",330.67,,,,,,,,,,
,"Mar 17, 2011",334.64,,,,,,,,,,
,"Mar 16, 2011",330.01,,,,,,,,,,
,"Mar 15, 2011",345.43,,,,,,,,,,
,"Mar 14, 2011",353.56,,,,,,,,,,
,"Mar 11, 2011",351.99,,,,,,,,,,
,"Mar 10, 2011",346.67,,,,,,,,,,
,"Mar 9, 2011",352.47,,,,,,,,,,
,"Mar 8, 2011",355.76,,,,,,,,,,
,"Mar 7, 2011",355.36,,,,,,,,,,
,"Mar 4, 2011",360.00,,,,,,,,,,
,"Mar 3, 2011",359.56,,,,,,,,,,
,"Mar 2, 2011",352.12,,,,,,,,,,
,"Mar 1, 2011",349.31,,,,,,,,,,
,"Feb 28, 2011",353.21,,,,,,,,,,
,"Feb 25, 2011",348.16,,,,,,,,,,
,"Feb 24, 2011",342.88,,,,,,,,,,
,"Feb 23, 2011",342.62,,,,,,,,,,
,"Feb 22, 2011",338.61,,,,,,,,,,
,"Feb 18, 2011",350.56,,,,,,,,,,
,"Feb 17, 2011",358.30,,,,,,,,,,
,"Feb 16, 2011",363.13,,,,,,,,,,
,"Feb 15, 2011",359.90,,,,,,,,,,
,"Feb 14, 2011",359.18,,,,,,,,,,
,"Feb 11, 2011",356.85,,,,,,,,,,
,"Feb 10, 2011",354.54,,,,,,,,,,
,"Feb 9, 2011",358.16,,,,,,,,,,
,"Feb 8, 2011",355.20,,,,,,,,,,
,"Feb 7, 2011",351.88,,,,,,,,,,
,"Feb 4, 2011",346.50,,,,,,,,,,
,"Feb 3, 2011",343.44,,,,,,,,,,
,"Feb 2, 2011",344.32,,,,,,,,,,
,"Feb 1, 2011",345.03,,,,,,,,,,
,"Jan 31, 2011",339.32,,,,,,,,,,
,"Jan 28, 2011",336.10,,,,,,,,,,
,"Jan 27, 2011",343.21,,,,,,,,,,
,"Jan 26, 2011",343.85,,,,,,,,,,
,"Jan 25, 2011",341.40,,,,,,,,,,
,"Jan 24, 2011",337.45,,,,,,,,,,
,"Jan 21, 2011",326.72,,,,,,,,,,
,"Jan 20, 2011",332.68,,,,,,,,,,
,"Jan 19, 2011",338.84,,,,,,,,,,
,"Jan 18, 2011",340.65,,,,,,,,,,
,"Jan 14, 2011",348.48,,,,,,,,,,
,"Jan 13, 2011",345.68,,,,,,,,,,
,"Jan 12, 2011",344.42,,,,,,,,,,
,"Jan 11, 2011",341.64,,,,,,,,,,
,"Jan 10, 2011",342.46,,,,,,,,,,
,"Jan 7, 2011",336.12,,,,,,,,,,
,"Jan 6, 2011",333.73,,,,,,,,,,
,"Jan 5, 2011",334.00,,,,,,,,,,
,"Jan 4, 2011",331.29,,,,,,,,,,
,"Jan 3, 2011",329.57,,,,,,,,,,
,"Dec 31, 2010",322.56,,,,,,,,,,
,"Dec 30, 2010",323.66,,,,,,,,,,
,"Dec 29, 2010",325.29,,,,,,,,,,
,"Dec 28, 2010",325.47,,,,,,,,,,
,"Dec 27, 2010",324.68,,,,,,,,,,
,"Dec 23, 2010",323.60,,,,,,,,,,
,"Dec 22, 2010",325.16,,,,,,,,,,
,"Dec 21, 2010",324.20,,,,,,,,,,
,"Dec 20, 2010",322.21,,,,,,,,,,
,"Dec 17, 2010",320.61,,,,,,,,,,
,"Dec 16, 2010",321.25,,,,,,,,,,
,"Dec 15, 2010",320.36,,,,,,,,,,
,"Dec 14, 2010",320.29,,,,,,,,,,
,"Dec 13, 2010",321.67,,,,,,,,,,
,"Dec 10, 2010",320.56,,,,,,,,,,
,"Dec 9, 2010",319.76,,,,,,,,,,
,"Dec 8, 2010",321.01,,,,,,,,,,
,"Dec 7, 2010",318.21,,,,,,,,,,
,"Dec 6, 2010",320.15,,,,,,,,,,
,"Dec 3, 2010",317.44,,,,,,,,,,
,"Dec 2, 2010",318.15,,,,,,,,,,
,"Dec 1, 2010",316.40,,,,,,,,,,
,"Nov 30, 2010",311.15,,,,,,,,,,
,"Nov 29, 2010",316.87,,,,,,,,,,
,"Nov 26, 2010",315.00,,,,,,,,,,
,"Nov 24, 2010",314.80,,,,,,,,,,
